composer	composer_first	work_group	work catalogue	opus	no	mov	title	composition	publication	source	display_year	Fbb	Cbb	Gbb	Dbb	Abb	Ebb	Bbb	Fb	Cb	Gb	Db	Ab	Eb	Bb	F	C	G	D	A	E	B	F#	C#	G#	D#	A#	E#	B#	F##	C##	G##	D##	A##	E##	B##
Vaughan Williams	Ralph	Four Poems by Fredegond Shove				1	Motion and Stillness	1925.0		MS	1925.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	3.0	66.0	191.0	255.0	215.0	134.0	254.0	262.0	147.0	35.0	20.0	44.0	16.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vaughan Williams	Ralph	Four Poems by Fredegond Shove				2	Four Nights	1925.0		MS	1925.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	5.0	6.0	115.0	337.0	334.0	257.0	266.0	342.0	171.0	86.0	62.0	58.0	7.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vaughan Williams	Ralph	Four Poems by Fredegond Shove				3	The New Ghost	1925.0		MS	1925.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	14.0	44.0	53.0	48.0	83.0	172.0	159.0	53.0	72.0	119.0	68.0	38.0	12.0	13.0	10.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vaughan Williams	Ralph	Four Poems by Fredegond Shove				4	The Water Mill	1925.0		MS	1925.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	9.0	31.0	49.0	38.0	32.0	75.0	115.0	50.0	28.0	8.0	7.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Satie	Erik	Ludions				1	Air du rat	1923.0		MS	1923.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	10.0	30.0	62.0	75.0	51.0	45.0	43.0	15.0	2.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Satie	Erik	Ludions				2	Spleen	1923.0		MS	1923.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	17.0	20.0	27.0	61.0	112.0	97.0	28.0	67.0	116.0	98.0	47.0	8.0	31.0	41.0	13.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Satie	Erik	Ludions				3	La grenouille américaine	1923.0		MS	1923.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	10.0	10.0	49.0	38.0	20.0	35.0	40.0	31.0	22.0	4.0	7.0	11.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Satie	Erik	Ludions				4	Air du poète	1923.0		MS	1923.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	6.0	21.0	39.0	105.0	60.0	59.0	99.0	129.0	68.0	22.0	2.0	26.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Satie	Erik	Ludions				5	Chanson du chat	1923.0		MS	1923.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	91.0	254.0	482.0	101.0	162.0	323.0	209.0	85.0	8.0	6.0	16.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Adieu mon amoureuse joye	1460.0		ELVIS	1460.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	0.0	6.0	18.0	31.0	13.0	23.0	18.0	38.0	54.0	23.0	0.0	5.0	8.0	6.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Comme femme desconfortée	1475.0		ELVIS	1475.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	23.0	43.0	23.0	37.0	214.0	373.0	291.0	71.0	143.0	141.0	95.0	50.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Adieu, adieu	1436.0		ELVIS	1436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	32.0	49.0	15.0	22.0	48.0	45.0	25.0	13.0	3.0	10.0	10.0	5.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Adieu, jusques	1440.0		ELVIS	1440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	1.0	7.0	31.0	59.0	52.0	41.0	36.0	30.0	23.0	15.0	2.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Adieu ma doulce	1440.0		ELVIS	1440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	6.0	51.0	64.0	25.0	45.0	85.0	80.0	32.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Adieu, m'amour	1436.0		ELVIS	1436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	4.0	8.0	20.0	9.0	34.0	51.0	39.0	38.0	58.0	49.0	46.0	35.0	30.0	32.0	21.0	10.0	6.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Adieu mes tres belles	1440.0		ELVIS	1440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	27.0	98.0	192.0	138.0	102.0	149.0	241.0	140.0	53.0	7.0	10.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Amoureux suy	1436.0		ELVIS	1436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	100.0	120.0	199.0	116.0	270.0	330.0	221.0	75.0	117.0	94.0	28.0	2.0	3.0	8.0	3.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Amour et qu'as tu	1436.0		ELVIS	1436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	37.0	27.0	12.0	23.0	109.0	163.0	149.0	61.0	279.0	263.0	135.0	90.0	48.0	33.0	60.0	7.0	4.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Amours et souvenir	1436.0		ELVIS	1436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	0.0	33.0	57.0	25.0	23.0	18.0	23.0	6.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Ay, douloureux	1436.0		ELVIS	1436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	57.0	74.0	36.0	45.0	59.0	44.0	8.0	6.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Bien puist	1450.0		ELVIS	1450.0	0.0	0.0	0.0	0.0	4.0	0.0	7.0	11.0	13.0	35.0	86.0	104.0	68.0	88.0	175.0	155.0	116.0	18.0	16.0	59.0	35.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						C'est assez	1445.0		ELVIS	1445.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	13.0	44.0	58.0	55.0	30.0	25.0	35.0	18.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						De plus en plus	1445.0		ELVIS	1445.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	7.0	23.0	29.0	21.0	31.0	44.0	39.0	31.0	6.0	10.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						En regardant	1436.0		ELVIS	1436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	103.0	162.0	148.0	82.0	72.0	78.0	12.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						En sera il mieulx	1450.0		ELVIS	1450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	95.0	133.0	89.0	315.0	381.0	528.0	344.0	219.0	214.0	205.0	28.0	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Esclave puist yl	1445.0		ELVIS	1445.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0	73.0	142.0	209.0	106.0	151.0	191.0	121.0	55.0	20.0	4.0	8.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Jamais tant	1440.0		ELVIS	1440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	29.0	52.0	51.0	53.0	65.0	71.0	73.0	65.0	26.0	16.0	21.0	27.0	13.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0
Binchois	Gilles						Je me recommande	1436.0		ELVIS	1436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	17.0	38.0	32.0	37.0	48.0	104.0	43.0	19.0	10.0	22.0	16.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Ad cenam agni providi I	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	67.0	51.0	53.0	57.0	66.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Ad cenam agni providi II	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	132.0	114.0	15.0	94.0	269.0	168.0	76.0	2.0	22.0	38.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Anima mea liquefacta est	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	47.0	53.0	64.0	49.0	56.0	63.0	28.0	8.0	7.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Ave maris stella	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	8.0	44.0	65.0	26.0	26.0	82.0	69.0	44.0	8.0	1.0	11.0	3.0	2.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Ave regina coelorum (3)	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	17.0	102.0	190.0	144.0	77.0	80.0	113.0	31.0	6.0	7.0	8.0	7.0	2.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Ave regina coelorum (4)	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	34.0	41.0	29.0	28.0	79.0	62.0	30.0	4.0	0.0	13.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Belle, que vous ay je meffait	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	17.0	52.0	69.0	85.0	27.0	43.0	58.0	44.0	10.0	3.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Bon jour, bon mois, bon an et bonne estraine	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	41.0	88.0	107.0	82.0	51.0	58.0	18.0	9.0	2.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Belle, vueillés moy vengier	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	10.0	4.0	4.0	27.0	94.0	64.0	30.0	53.0	111.0	98.0	47.0	2.0	22.0	23.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Conditor alme siderum	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	15.0	82.0	136.0	121.0	88.0	103.0	55.0	49.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Dieu gard la dame sans reprise	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	6.0	64.0	103.0	125.0	62.0	59.0	72.0	49.0	16.0	2.0	7.0	18.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Dona gentile, bella come l'oro	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	57.0	86.0	52.0	38.0	105.0	125.0	75.0	19.0	3.0	12.0	17.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Du tout m'estoie abandonnee	1472.0		ELVIS	1472.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	62.0	82.0	30.0	45.0	61.0	44.0	21.0	3.0	5.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Du tout m'estoie abandonné	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	110.0	208.0	261.0	242.0	188.0	208.0	129.0	87.0	36.0	13.0	2.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Ecclesiae militantis	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	24.0	29.0	106.0	392.0	326.0	142.0	158.0	196.0	69.0	47.0	27.0	2.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Gloria	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	15.0	6.0	25.0	189.0	275.0	355.0	198.0	188.0	303.0	105.0	60.0	14.0	27.0	40.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Gloria ad modum tube	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	17.0	5.0	5.0	75.0	157.0	191.0	126.0	104.0	117.0	144.0	31.0	6.0	5.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Hic iocundus sumit mundus	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	38.0	9.0	125.0	231.0	241.0	220.0	116.0	152.0	164.0	40.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Je nay doubte fors que des envieux	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0	1.0	31.0	157.0	213.0	200.0	79.0	156.0	149.0	94.0	12.0	18.0	12.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Je ne suy plus teil que soloye	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	27.0	61.0	17.0	37.0	65.0	62.0	29.0	0.0	7.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Magnanimae gentis	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	7.0	12.0	7.0	29.0	44.0	43.0	18.0	24.0	23.0	15.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume	Missa Ava Maria coelorum					Gloria	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	49.0	37.0	34.0	38.0	46.0	43.0	7.0	0.0	9.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume	Missa Ava Maria coelorum					Kyrie	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	12.0	58.0	319.0	656.0	996.0	421.0	346.0	715.0	387.0	143.0	97.0	92.0	62.0	9.0	42.0	18.0	6.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume	Missa l'homme armé					Agnus Dei I	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	52.0	51.0	11.0	33.0	41.0	21.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume	Missa l'homme armé					Agnus Dei II	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	40.0	103.0	329.0	246.0	121.0	205.0	241.0	89.0	35.0	5.0	31.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume	Missa l'homme armé					Benedictus	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	10.0	21.0	72.0	48.0	83.0	165.0	194.0	229.0	162.0	117.0	163.0	109.0	8.0	9.0	24.0	2.0	0.0	0.0	0.0	0.0
Dufay	Guillaume	Missa l'homme armé					Christe	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	33.0	14.0	64.0	137.0	150.0	92.0	88.0	90.0	87.0	12.0	4.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume	Missa l'homme armé					Creado	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	165.0	288.0	226.0	184.0	173.0	185.0	128.0	70.0	16.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume	Missa l'homme armé					Et incarnatus est	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	3.0	70.0	197.0	346.0	292.0	163.0	230.0	238.0	120.0	17.0	18.0	0.0	16.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume	Missa l'homme armé					Gloria	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	11.0	3.0	168.0	335.0	251.0	145.0	205.0	281.0	104.0	27.0	8.0	19.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume	Missa l'homme armé					Kyrie	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	73.0	201.0	310.0	270.0	169.0	198.0	212.0	75.0	15.0	35.0	34.0	39.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume	Missa l'homme armé					Osanna II	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	29.0	27.0	29.0	24.0	40.0	31.0	30.0	3.0	1.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume	Missa l'homme armé					Osanna II	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	27.0	12.0	51.0	95.0	123.0	92.0	88.0	141.0	115.0	60.0	16.0	38.0	27.0	29.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume	Missa l'homme armé					Pleni sunt	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	3.0	29.0	40.0	34.0	149.0	247.0	246.0	167.0	159.0	156.0	185.0	61.0	19.0	11.0	24.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume	Missa l'homme armé					Sanctus	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	11.0	4.0	75.0	175.0	235.0	236.0	158.0	149.0	118.0	102.0	21.0	40.0	3.0	12.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Mon bien, m'amour	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	70.0	64.0	57.0	196.0	328.0	256.0	97.0	181.0	211.0	117.0	44.0	20.0	21.0	31.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Ne je dors, ne je veille	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	14.0	8.0	51.0	209.0	252.0	244.0	144.0	163.0	158.0	80.0	22.0	11.0	8.0	13.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Ou lit des pleurs	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	1.0	43.0	167.0	379.0	293.0	200.0	155.0	297.0	69.0	46.0	6.0	10.0	34.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Par le regard de vos beaux yeux	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	4.0	67.0	190.0	252.0	187.0	98.0	94.0	179.0	69.0	30.0	9.0	4.0	23.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Proles de celo prodiit	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	11.0	31.0	9.0	31.0	72.0	138.0	153.0	65.0	69.0	109.0	52.0	31.0	8.0	11.0	16.0	9.0	0.0	4.0	0.0
Dufay	Guillaume						Puisque celle qui me tient en prison	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	48.0	77.0	86.0	32.0	63.0	92.0	72.0	27.0	1.0	2.0	13.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Quel fronte signorille in paradiso	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	48.0	92.0	128.0	99.0	88.0	137.0	131.0	138.0	46.0	19.0	17.0	27.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Resistera	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	14.0	4.0	59.0	198.0	219.0	283.0	147.0	160.0	212.0	84.0	25.0	19.0	11.0	22.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Resvelons nous, resvelons, amoureux	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	8.0	1.0	5.0	11.0	28.0	23.0	33.0	17.0	44.0	42.0	45.0	32.0	19.0	31.0	25.0	5.0	8.0	4.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Salve flos Tusce	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	11.0	8.0	18.0	12.0	13.0	21.0	18.0	22.0	17.0	16.0	20.0	7.0	10.0	3.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Si queris miracula	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	3.0	11.0	11.0	4.0	42.0	80.0	93.0	49.0	26.0	42.0	45.0	18.0	16.0	15.0	17.0	12.0	8.0	6.0	3.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Vergene bella	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	19.0	24.0	20.0	83.0	94.0	32.0	51.0	46.0	34.0	21.0	31.0	13.0	6.0	4.0	12.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dufay	Guillaume						Vostre bruit et vostre grant fame	1474.0		ELVIS	1474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	8.0	43.0	88.0	87.0	48.0	54.0	66.0	38.0	18.0	7.0	9.0	9.0	2.0	0.0	0.0	0.0	0.0
Chopin	Frédéric	Trois Valses	Op.	64	1			1847.0		ELVIS	1847.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	2.0	9.0	21.0	50.0	41.0	40.0	56.0	81.0	87.0	82.0	52.0	27.0	43.0	34.0	6.0	6.0	8.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
